expiration,maturity_years,contract_symbol,last_trade_utc,minutes_from_reference_close,source_option_type,source_price_type,strike,forward,discount,displayed_bid,displayed_ask,last_trade_price,open_interest,volume,call_equivalent_mid,log_moneyness,implied_volatility,total_variance,black_vega,price_noise_scale,iv_uncertainty_approx
2026-11-20,0.2327173169062286,SPXW261120C08150000,2026-08-27T16:34:24+00:00,-205.6,call,reference-session last trade,8150.0,7784.275443957282,0.9999999999999999,58.8,59.3,58.2,123.0,10.0,58.2,0.04591219708078648,0.12187810138750357,0.003456846230841673,1129.5662918795063,8.984556042718282,0.00795398739083185
2026-11-20,0.2327173169062286,SPX261120C08170000,2026-08-27T18:53:28+00:00,-66.53333333333333,call,reference-session last trade,8170.0,7784.275443957282,0.9999999999999999,52.6,53.5,49.6,8.0,1.0,49.6,0.04836317869992671,0.11767643230018444,0.003222609530750146,1067.2405212348742,8.984556042718282,0.00841849223671015
2026-11-20,0.2327173169062286,SPX261120C08180000,2026-08-27T19:34:24+00:00,-25.6,call,reference-session last trade,8180.0,7784.275443957282,0.9999999999999999,50.8,51.7,48.69,19.0,1.0,48.69,0.0495864204426708,0.11858428237325407,0.0032725249067988246,1054.3355043340948,8.984556042718282,0.008521534185072156
2026-11-20,0.2327173169062286,SPX261120C08190000,2026-08-27T19:52:57+00:00,-7.05,call,reference-session last trade,8190.0,7784.275443957282,0.9999999999999999,48.7,49.6,47.55,220.0,2.0,47.55,0.05080816769299331,0.11924393524401994,0.003309034545820128,1039.9039413076373,8.984556042718282,0.008639794201972698
2026-11-20,0.2327173169062286,SPXW261120C08200000,2026-08-27T16:34:24+00:00,-205.6,call,reference-session last trade,8200.0,7784.275443957282,0.9999999999999999,47.0,47.6,47.2,85.0,11.0,47.2,0.0520284240982226,0.12063896963025815,0.003386912209290293,1030.6322725661023,8.984556042718282,0.008717518635767378
2026-11-20,0.2327173169062286,SPX261120C08225000,2026-08-27T13:38:20+00:00,-381.6666666666667,call,reference-session last trade,8225.0,7784.275443957282,0.9999999999999999,41.4,42.2,36.9,732.0,100.0,36.9,0.05507256647945068,0.11436975819915582,0.0030440452708975674,935.3578084818884,8.984556042718282,0.009605474997103477
2026-11-20,0.2327173169062286,SPXW261120C08240000,2026-08-27T16:03:14+00:00,-236.76666666666668,call,reference-session last trade,8240.0,7784.275443957282,0.9999999999999999,39.9,40.4,39.1,37.0,11.0,39.1,0.05689461374939541,0.1191588648074102,0.003304314798867094,944.0486331138754,8.984556042718282,0.009517047880344236
2026-11-20,0.2327173169062286,SPX261120C08250000,2026-08-27T18:40:15+00:00,-79.75,call,reference-session last trade,8250.0,7784.275443957282,0.9999999999999999,37.5,38.2,36.05,2237.0,1.0,36.05,0.058107470174604825,0.11748966839864786,0.003212388460879014,911.4795303344076,8.984556042718282,0.009857112248502156
2026-11-20,0.2327173169062286,SPX261120C08270000,2026-08-27T20:10:10+00:00,10.166666666666666,call,reference-session last trade,8270.0,7784.275443957282,0.9999999999999999,34.1,35.0,33.0,17.0,11.0,33.0,0.060528778863615004,0.1172308603410601,0.003198251450748629,870.4849063187297,8.984556042718282,0.010321323181482678
2026-11-20,0.2327173169062286,SPXW261120C08275000,2026-08-27T16:03:14+00:00,-236.76666666666668,call,reference-session last trade,8275.0,7784.275443957282,0.9999999999999999,34.3,34.9,33.4,20.0,11.0,33.4,0.06113319109114172,0.11847101937203501,0.003266276541106565,871.3261791595334,8.984556042718282,0.010311357856118399
2026-11-20,0.2327173169062286,SPX261120C08290000,2026-08-27T19:37:03+00:00,-22.95,call,reference-session last trade,8290.0,7784.275443957282,0.9999999999999999,30.8,31.6,30.0,208.0,1.0,30.0,0.06294423897521872,0.11678229197203253,0.003173822904997918,827.8795294964682,8.984556042718282,0.010852492086841255
2026-11-20,0.2327173169062286,SPXW261120C08350000,2026-08-27T18:38:21+00:00,-81.65,call,reference-session last trade,8350.0,7784.275443957282,0.9999999999999999,23.8,24.3,22.9,340.0,20.0,22.9,0.07015580869077918,0.11636563031423726,0.0031512158605517516,710.3078508399137,8.984556042718282,0.012648819849160282
2026-11-20,0.2327173169062286,SPXW261120C08450000,2026-08-27T17:24:05+00:00,-155.91666666666666,call,reference-session last trade,8450.0,7784.275443957282,0.9999999999999999,14.4,14.8,15.98,134.0,16.0,15.98,0.08206071119709762,0.11898330622817514,0.0032945853762736607,561.4943675840897,8.984556042718282,0.01600115078869914
2026-11-20,0.2327173169062286,SPX261120C08475000,2026-08-27T20:06:30+00:00,6.5,call,reference-session last trade,8475.0,7784.275443957282,0.9999999999999999,12.4,13.0,12.5,521.0,5.0,12.5,0.08501492309452903,0.11550282571826652,0.0031046590928319267,487.89198914068606,8.984556042718282,0.018415051369346302
2026-11-20,0.2327173169062286,SPXW261120C08700000,2026-08-27T19:52:40+00:00,-7.333333333333333,call,reference-session last trade,8700.0,7784.275443957282,0.9999999999999999,4.3,4.7,4.27,419.0,11.0,4.27,0.11121729548855316,0.1170196819532233,0.0031867392388141014,227.33481842166995,8.984556042718282,0.03952124934093183
2026-11-20,0.2327173169062286,SPX261120C08725000,2026-08-27T16:41:50+00:00,-198.16666666666666,call,reference-session last trade,8725.0,7784.275443957282,0.9999999999999999,3.7,4.1,4.0,45.0,3.0,4.0,0.1140867379165061,0.11829252429919283,0.0032564416452604676,214.88997907514062,8.984556042718282,0.04181002800310502
2026-11-20,0.2327173169062286,SPX261120C09100000,2026-08-27T13:44:38+00:00,-375.3666666666667,call,reference-session last trade,9100.0,7784.275443957282,0.9999999999999999,0.95,1.2,1.05,915.0,32.0,1.05,0.15616868335081957,0.12944514383332148,0.0038994218953387794,70.97583433832447,8.984556042718282,0.12658612789095366
2027-02-19,0.48186173853524983,SPX270219P05625000,2026-08-27T20:10:10+00:00,10.166666666666666,put,reference-session last trade,5625.0,7872.540685916134,0.9667337519337799,31.0,31.6,31.3,663.0,3.0,2204.0734399195253,-0.33615989399541363,0.30269407819129107,0.044149957768885084,492.7238831781181,1.5740639480344782,0.0031946167047588784
2027-02-19,0.48186173853524983,SPX270219P05675000,2026-08-27T20:10:04+00:00,10.066666666666666,put,reference-session last trade,5675.0,7872.540685916134,0.9667337519337799,32.5,32.9,33.0,1696.0,1.0,2157.436752322836,-0.3273102787184311,0.29944189776355956,0.04320634968919535,515.1657940489238,1.5740639480344782,0.0030554512085579077
2027-02-19,0.48186173853524983,SPX270219P05775000,2026-08-27T19:31:06+00:00,-28.9,put,reference-session last trade,5775.0,7872.540685916134,0.9667337519337799,35.2,35.9,35.97,582.0,502.0,2063.7333771294584,-0.3098425856780403,0.2917132377110837,0.04100480191056933,557.0445946032504,1.5740639480344782,0.0028257413558704218
2027-02-19,0.48186173853524983,SPX270219P05800000,2026-08-27T19:34:42+00:00,-25.3,put,reference-session last trade,5800.0,7872.540685916134,0.9667337519337799,36.0,36.6,36.56,1722.0,150.0,2040.1550333311138,-0.3055229245335238,0.28944421759324945,0.04036939109453149,566.4462090707905,1.5740639480344782,0.0027788409964233035
2027-02-19,0.48186173853524983,SPX270219P05875000,2026-08-27T16:43:04+00:00,-196.93333333333334,put,reference-session last trade,5875.0,7872.540685916134,0.9667337519337799,38.4,39.0,38.58,211.0,4.0,1969.6700019360803,-0.2926747820556749,0.2829615790426549,0.03858134679731424,597.081410158623,1.5740639480344782,0.002636263533336779
2027-02-19,0.48186173853524983,SPX270219P05950000,2026-08-27T18:54:37+00:00,-65.38333333333334,put,reference-session last trade,5950.0,7872.540685916134,0.9667337519337799,40.9,41.5,42.25,315.0,1.0,1900.834970541047,-0.27998962252835913,0.278902697822411,0.03748244165382878,640.9111250124573,1.5740639480344782,0.002455978507166471
2027-02-19,0.48186173853524983,SPX270219P05975000,2026-08-27T13:30:06+00:00,-389.9,put,reference-session last trade,5975.0,7872.540685916134,0.9667337519337799,41.8,42.5,44.61,180.0,1.0,1879.0266267427023,-0.27579674426832324,0.2791682727296903,0.03755385821164315,663.8085062230809,1.5740639480344782,0.0023712620933264974
2027-02-19,0.48186173853524983,SPX270219P06000000,2026-08-27T16:26:59+00:00,-213.01666666666668,put,reference-session last trade,6000.0,7872.540685916134,0.9667337519337799,42.9,43.5,43.46,5113.0,4.0,1853.708282944358,-0.2716213728578425,0.2740810608425837,0.036197659993475455,661.0831557598987,1.5740639480344782,0.0023810377473997666
2027-02-19,0.48186173853524983,SPX270219P06125000,2026-08-27T13:47:30+00:00,-372.5,put,reference-session last trade,6125.0,7872.540685916134,0.9667337519337799,47.6,48.5,50.89,267.0,12.0,1740.2965639526356,-0.2510020856551068,0.2678422497802131,0.03456850610554247,744.1410761548902,1.5740639480344782,0.0021152762540242336
2027-02-19,0.48186173853524983,SPX270219P06150000,2026-08-27T13:53:23+00:00,-366.6166666666667,put,reference-session last trade,6150.0,7872.540685916134,0.9667337519337799,49.0,49.8,51.37,824.0,6.0,1716.6082201542908,-0.24692876026747107,0.26509448523490153,0.03386287516480358,753.9412487917061,1.5740639480344782,0.0020877806467773596
2027-02-19,0.48186173853524983,SPX270219P06200000,2026-08-27T20:09:55+00:00,9.916666666666666,put,reference-session last trade,6200.0,7872.540685916134,0.9667337519337799,51.2,51.9,52.2,1121.0,5.0,1669.101532557602,-0.23883155003485157,0.2594120729392651,0.032426704315536764,773.029671995725,1.5740639480344782,0.0020362270751790533
2027-02-19,0.48186173853524983,SPX270219P06250000,2026-08-27T13:48:44+00:00,-371.26666666666665,put,reference-session last trade,6250.0,7872.540685916134,0.9667337519337799,53.6,54.4,57.08,1455.0,3.0,1625.6448449609127,-0.23079937833758732,0.25873792444072824,0.03225838517104913,819.1220961646947,1.5740639480344782,0.0019216475241048718
2027-02-19,0.48186173853524983,SPX270219P06275000,2026-08-27T13:47:30+00:00,-372.5,put,reference-session last trade,6275.0,7872.540685916134,0.9667337519337799,54.9,55.8,58.4,1032.0,12.0,1602.7965011625683,-0.22680735706804994,0.25690787913825197,0.03180367384515643,834.8072579102628,1.5740639480344782,0.0018855417620287167
2027-02-19,0.48186173853524983,SPX270219P06300000,2026-08-27T17:31:38+00:00,-148.36666666666667,put,reference-session last trade,6300.0,7872.540685916134,0.9667337519337799,56.1,56.9,57.04,1910.0,20.0,1577.2681573642237,-0.22283120868841047,0.25185822319519946,0.03056572585358946,833.6674384443588,1.5740639480344782,0.0018881197410945006
2027-02-19,0.48186173853524983,SPX270219P06375000,2026-08-27T20:09:58+00:00,9.966666666666667,put,reference-session last trade,6375.0,7872.540685916134,0.9667337519337799,60.2,61.1,61.7,460.0,6.0,1509.4231259691903,-0.21099675104140772,0.2470057142609059,0.029399263042976295,886.2398234538764,1.5740639480344782,0.0017761151173505115
2027-02-19,0.48186173853524983,SPX270219P06400000,2026-08-27T19:36:32+00:00,-23.466666666666665,put,reference-session last trade,6400.0,7872.540685916134,0.9667337519337799,61.7,62.5,62.5,860.0,37.0,1486.0547821708458,-0.20708285172027133,0.2444607133920017,0.028796558820025315,899.2711259584979,1.5740639480344782,0.0017503775030658802
2027-02-19,0.48186173853524983,SPX270219P06500000,2026-08-27T18:56:52+00:00,-63.13333333333333,put,reference-session last trade,6500.0,7872.540685916134,0.9667337519337799,67.9,68.7,70.62,2832.0,5.0,1397.501406977468,-0.1915786651843061,0.23921258359412795,0.02757341050338362,980.969084752984,1.5740639480344782,0.0016046009731599648
2027-02-19,0.48186173853524983,SPX270219P06550000,2026-08-27T18:56:52+00:00,-63.13333333333333,put,reference-session last trade,6550.0,7872.540685916134,0.9667337519337799,71.2,72.4,74.17,599.0,2.0,1352.714719380779,-0.18391579243873699,0.23573418552825817,0.026777348927841584,1018.8336160778589,1.5740639480344782,0.0015449666394931642
2027-02-19,0.48186173853524983,SPX270219P06575000,2026-08-27T16:27:51+00:00,-212.15,put,reference-session last trade,6575.0,7872.540685916134,0.9667337519337799,72.9,73.8,74.53,333.0,1.0,1328.9063755824343,-0.18010626402206925,0.23255878807767472,0.026060812661299382,1030.3445275369165,1.5740639480344782,0.001527706418548509
2027-02-19,0.48186173853524983,SPX270219P06600000,2026-08-27T19:46:22+00:00,-13.633333333333333,put,reference-session last trade,6600.0,7872.540685916134,0.9667337519337799,74.7,75.6,75.8,3502.0,1.0,1306.0080317840898,-0.1763111930535177,0.23025095936205475,0.025546143065127445,1046.8555208157104,1.5740639480344782,0.0015036114504205574
2027-02-19,0.48186173853524983,SPX270219P06625000,2026-08-27T14:00:58+00:00,-359.03333333333336,put,reference-session last trade,6625.0,7872.540685916134,0.9667337519337799,76.6,77.5,81.33,189.0,2.0,1287.3696879857453,-0.1725304702136116,0.23188094647153235,0.02590911459884989,1085.0341595106875,1.5740639480344782,0.0014507045093809085
2027-02-19,0.48186173853524983,SPX270219P06675000,2026-08-27T16:43:04+00:00,-196.93333333333334,put,reference-session last trade,6675.0,7872.540685916134,0.9667337519337799,80.3,81.5,81.51,3536.0,2.0,1239.2130003890563,-0.1650116377995843,0.22488775530432725,0.02436991769337204,1106.6664119310271,1.5740639480344782,0.001422347268394897
2027-02-19,0.48186173853524983,SPX270219P06700000,2026-08-27T14:52:38+00:00,-307.3666666666667,put,reference-session last trade,6700.0,7872.540685916134,0.9667337519337799,82.5,83.4,85.08,1226.0,2.0,1218.6146565907118,-0.1612733156889771,0.22448205551147174,0.024282069846437687,1134.6539704411377,1.5740639480344782,0.0013872634204263208
2027-02-19,0.48186173853524983,SPX270219P06725000,2026-08-27T20:06:13+00:00,6.216666666666667,put,reference-session last trade,6725.0,7872.540685916134,0.9667337519337799,84.9,85.9,86.4,4353.0,3.0,1195.7663127923674,-0.15754891659799472,0.2220264222085533,0.023753727200374032,1151.8140792978347,1.5740639480344782,0.0013665955090547723
2027-02-19,0.48186173853524983,SPX270219P06775000,2026-08-27T19:27:40+00:00,-32.333333333333336,put,reference-session last trade,6775.0,7872.540685916134,0.9667337519337799,89.1,89.8,91.52,1912.0,18.0,1152.5496251956783,-0.15014147532013294,0.21911516357150054,0.023134883131077116,1197.6989183051292,1.5740639480344782,0.001314240101562374
2027-02-19,0.48186173853524983,SPX270219P06800000,2026-08-27T19:27:40+00:00,-32.333333333333336,put,reference-session last trade,6800.0,7872.540685916134,0.9667337519337799,91.4,92.2,93.82,3326.0,33.0,1130.6812813973338,-0.14645822990383647,0.21735426221941942,0.02276453402784633,1219.3995535248678,1.5740639480344782,0.0012908516683349579
2027-02-19,0.48186173853524983,SPX270219P06825000,2026-08-27T15:00:55+00:00,-299.0833333333333,put,reference-session last trade,6825.0,7872.540685916134,0.9667337519337799,93.7,94.6,96.43,442.0,1.0,1109.1229375989894,-0.14278850101487414,0.21579129030879177,0.022438316362139495,1242.3907335231297,1.5740639480344782,0.0012669636898939198
2027-02-19,0.48186173853524983,SPX270219P06900000,2026-08-27T17:37:16+00:00,-142.73333333333332,put,reference-session last trade,6900.0,7872.540685916134,0.9667337519337799,101.4,102.5,102.9,3280.0,1.0,1043.087906203956,-0.13185943048268384,0.20971066131893767,0.021191586088611658,1305.7153222208044,1.5740639480344782,0.0012055184780686019
2027-02-19,0.48186173853524983,SPX270219P06975000,2026-08-27T19:21:04+00:00,-38.93333333333333,put,reference-session last trade,6975.0,7872.540685916134,0.9667337519337799,109.3,110.1,112.18,243.0,6.0,979.8628748089225,-0.12104851437846816,0.2052696959583336,0.020303556637572905,1379.4117618282112,1.5740639480344782,0.0011411124593778174
2027-02-19,0.48186173853524983,SPX270219P07025000,2026-08-27T20:09:47+00:00,9.783333333333333,put,reference-session last trade,7025.0,7872.540685916134,0.9667337519337799,115.1,115.9,117.8,447.0,16.0,937.1461872122334,-0.11390562686608803,0.20158227589856173,0.019580651215151595,1425.9692153682277,1.5740639480344782,0.001103855490756866
2027-02-19,0.48186173853524983,SPX270219P07050000,2026-08-27T19:36:49+00:00,-23.183333333333334,put,reference-session last trade,7050.0,7872.540685916134,0.9667337519337799,118.3,119.1,120.3,3751.0,97.0,915.4778434138889,-0.11035322526172016,0.19943914381990432,0.019166519062068448,1448.17423813722,1.5740639480344782,0.0010869299470892325
2027-02-19,0.48186173853524983,SPX270219P07175000,2026-08-27T17:57:05+00:00,-122.91666666666667,put,reference-session last trade,7175.0,7872.540685916134,0.9667337519337799,135.2,136.4,138.22,491.0,4.0,812.5561244221665,-0.09277808044021274,0.19144334621085618,0.01766050005826178,1573.438360833383,1.5740639480344782,0.001000397592442556
2027-02-19,0.48186173853524983,SPX270219P07200000,2026-08-27T19:38:59+00:00,-21.016666666666666,put,reference-session last trade,7200.0,7872.540685916134,0.9667337519337799,139.1,139.9,141.7,1621.0,142.0,791.867780623822,-0.08929981606388786,0.1895700592842515,0.017316572480104295,1597.5825460086182,1.5740639480344782,0.000985278633624974
2027-02-19,0.48186173853524983,SPX270219P07225000,2026-08-27T18:24:18+00:00,-95.7,put,reference-session last trade,7225.0,7872.540685916134,0.9667337519337799,142.3,143.6,148.28,923.0,8.0,774.2794368254774,-0.0858336080874017,0.18953854504913858,0.01731081552483122,1628.5379194528834,1.5740639480344782,0.000966550381929881
2027-02-19,0.48186173853524983,SPX270219P07250000,2026-08-27T19:36:46+00:00,-23.233333333333334,put,reference-session last trade,7250.0,7872.540685916134,0.9667337519337799,146.5,147.6,149.7,1309.0,204.0,751.531093027133,-0.08237937321931409,0.18625795841412326,0.016716760478513674,1647.569373231934,1.5740639480344782,0.0009553855355703386
2027-02-19,0.48186173853524983,SPX270219P07325000,2026-08-27T16:49:13+00:00,-190.78333333333333,put,reference-session last trade,7325.0,7872.540685916134,0.9667337519337799,159.4,160.7,161.58,193.0,1.0,690.9060616320995,-0.07208768718276645,0.18066472332865824,0.01572784294853944,1720.037965307527,1.5740639480344782,0.0009151332585574936
2027-02-19,0.48186173853524983,SPX270219P07350000,2026-08-27T18:42:38+00:00,-77.36666666666666,put,reference-session last trade,7350.0,7872.540685916134,0.9667337519337799,164.3,165.3,170.78,2728.0,59.0,675.9377178337551,-0.06868052886115222,0.18165303921312909,0.015900390120039767,1752.254326189784,1.5740639480344782,0.0008983079251156568
2027-02-19,0.48186173853524983,SPX270219P07375000,2026-08-27T17:43:05+00:00,-136.91666666666666,put,reference-session last trade,7375.0,7872.540685916134,0.9667337519337799,168.7,170.0,172.16,488.0,5.0,653.1493740354105,-0.06528493986001395,0.1780771209552044,0.015280539732660454,1771.0031306329122,1.5740639480344782,0.0008887979477890291
2027-02-19,0.48186173853524983,SPX270219P07425000,2026-08-27T17:58:31+00:00,-121.48333333333333,put,reference-session last trade,7425.0,7872.540685916134,0.9667337519337799,178.8,180.3,183.51,766.0,16.0,616.1626864387215,-0.05852815739713418,0.17554414279447594,0.014848928975284696,1820.4694167187636,1.5740639480344782,0.0008646472901871597
2027-02-19,0.48186173853524983,SPX270219P07450000,2026-08-27T19:21:04+00:00,-38.93333333333333,put,reference-session last trade,7450.0,7872.540685916134,0.9667337519337799,184.8,185.8,189.9,404.0,16.0,598.384342640377,-0.05516680969442941,0.17452119859617002,0.014676375582921593,1844.9650309655913,1.5740639480344782,0.0008531673617741509
2027-02-19,0.48186173853524983,SPX270219P07525000,2026-08-27T17:09:42+00:00,-170.3,put,reference-session last trade,7525.0,7872.540685916134,0.9667337519337799,201.7,202.8,203.25,187.0,4.0,539.2293112453435,-0.04515003145095809,0.1677840699356999,0.013565127901046017,1908.1840295309678,1.5740639480344782,0.0008249015418189951
2027-02-19,0.48186173853524983,SPX270219P07550000,2026-08-27T20:03:06+00:00,3.1,put,reference-session last trade,7550.0,7872.540685916134,0.9667337519337799,207.9,209.1,212.08,565.0,30.0,523.8909674469991,-0.04183327882496413,0.1676468843234585,0.013542954406329641,1931.586177574137,1.5740639480344782,0.0008149074404805133
2027-02-19,0.48186173853524983,SPX270219P07625000,2026-08-27T16:50:12+00:00,-189.8,put,reference-session last trade,7625.0,7872.540685916134,0.9667337519337799,228.8,229.8,230.35,2399.0,6.0,469.65593605196557,-0.031948519592422224,0.1623335128341183,0.01269810215599018,1989.3505851858527,1.5740639480344782,0.0007912451227833345
2027-02-19,0.48186173853524983,SPX270219P07650000,2026-08-27T20:05:46+00:00,5.766666666666667,put,reference-session last trade,7650.0,7872.540685916134,0.9667337519337799,235.4,236.6,240.2,975.0,59.0,455.33759225362104,-0.028675194247453024,0.16223425546014783,0.012682578621406426,2008.164318011184,1.5740639480344782,0.0007838322461547252
2027-02-19,0.48186173853524983,SPX270219P07825000,2026-08-27T19:46:22+00:00,-13.633333333333333,put,reference-session last trade,7825.0,7872.540685916134,0.9667337519337799,292.8,294.3,298.6,405.0,21.0,344.5591856652096,-0.00605710565968057,0.15286438094953733,0.011259913312807688,2094.879257089106,1.5740639480344782,0.000751386478580004
2027-02-19,0.48186173853524983,SPX270219C07875000,2026-08-27T19:25:12+00:00,-34.8,call,reference-session last trade,7875.0,7872.540685916134,0.9667337519337799,313.2,314.7,303.64,565.0,3.0,303.64,0.00031234262579926317,0.14466896609594382,0.010084937210741695,2105.287090566016,1.5740639480344782,0.0007476718757683941
2027-02-19,0.48186173853524983,SPX270219C07950000,2026-08-27T19:25:12+00:00,-34.8,call,reference-session last trade,7950.0,7872.540685916134,0.9667337519337799,271.9,273.1,263.29,1196.0,4.0,263.29,0.009791086580343071,0.1413431661536136,0.009626581105614596,2104.913017836954,1.5740639480344782,0.000747804747605207
2027-02-19,0.48186173853524983,SPX270219C08025000,2026-08-27T19:04:20+00:00,-55.666666666666664,call,reference-session last trade,8025.0,7872.540685916134,0.9667337519337799,233.7,235.1,226.5,154.0,5.0,226.5,0.019180826930182134,0.1383731136610681,0.009226263848951572,2083.5233621948105,1.5740639480344782,0.0007554817846517156
2027-02-19,0.48186173853524983,SPX270219C08075000,2026-08-27T19:06:28+00:00,-53.53333333333333,call,reference-session last trade,8075.0,7872.540685916134,0.9667337519337799,212.6,214.2,204.25,594.0,9.0,204.25,0.02539202702282269,0.1367152607914355,0.009006507887352659,2057.1828201817175,1.5740639480344782,0.0007651551104706563
2027-02-19,0.48186173853524983,SPX270219C08100000,2026-08-27T17:58:15+00:00,-121.75,call,reference-session last trade,8100.0,7872.540685916134,0.9667337519337799,200.6,201.9,200.99,1599.0,2.0,200.99,0.028483219592495473,0.13949886038025408,0.009376996688132987,2044.9448515165604,1.5740639480344782,0.0007697341798078955
2027-02-19,0.48186173853524983,SPX270219C08150000,2026-08-27T18:21:49+00:00,-98.18333333333334,call,reference-session last trade,8150.0,7872.540685916134,0.9667337519337799,180.9,182.3,176.14,604.0,1.0,176.14,0.034637085166873825,0.13564242755018144,0.008865710594661997,2001.9272521783153,1.5740639480344782,0.0007862742995889211
2027-02-19,0.48186173853524983,SPX270219C08175000,2026-08-27T19:55:01+00:00,-4.983333333333333,call,reference-session last trade,8175.0,7872.540685916134,0.9667337519337799,171.0,172.5,167.6,254.0,9.0,167.6,0.03769987469741952,0.13539594652642647,0.008833519428058866,1979.5285795535542,1.5740639480344782,0.0007951711151295825
2027-02-19,0.48186173853524983,SPX270219C08200000,2026-08-27T19:47:15+00:00,-12.75,call,reference-session last trade,8200.0,7872.540685916134,0.9667337519337799,160.1,161.2,156.66,2209.0,4.0,156.66,0.04075331218431001,0.13376969778740988,0.008622593949677633,1951.411484842028,1.5740639480344782,0.0008066284124395748
2027-02-19,0.48186173853524983,SPX270219C08275000,2026-08-27T17:24:05+00:00,-155.91666666666666,call,reference-session last trade,8275.0,7872.540685916134,0.9667337519337799,135.7,137.0,138.99,320.0,8.0,138.99,0.049858079177229,0.1358176100597927,0.008888625554043223,1876.7604321286897,1.5740639480344782,0.0008387133067639954
2027-02-19,0.48186173853524983,SPX270219C08325000,2026-08-27T17:43:21+00:00,-136.65,call,reference-session last trade,8325.0,7872.540685916134,0.9667337519337799,119.0,120.1,122.28,558.0,3.0,122.28,0.055882193780610025,0.13384153695515666,0.008631857726366236,1806.7579399267909,1.5740639480344782,0.0008712090940628487
2027-02-19,0.48186173853524983,SPX270219C08550000,2026-08-27T16:00:15+00:00,-239.75,call,reference-session last trade,8550.0,7872.540685916134,0.9667337519337799,67.1,68.3,65.31,147.0,2.0,65.31,0.08255044086277144,0.12677889255008015,0.00774490956039852,1413.3026186763661,1.5740639480344782,0.0011137486955968947
2027-02-19,0.48186173853524983,SPX270219C08625000,2026-08-27T16:44:20+00:00,-195.66666666666666,call,reference-session last trade,8625.0,7872.540685916134,0.9667337519337799,54.3,55.3,54.6,242.0,6.0,54.6,0.09128412083152589,0.12697526733984518,0.007768921174046344,1289.0970226325553,1.5740639480344782,0.0012210593309881146
2027-02-19,0.48186173853524983,SPX270219C08700000,2026-08-27T14:23:11+00:00,-336.81666666666666,call,reference-session last trade,8700.0,7872.540685916134,0.9667337519337799,44.0,44.9,41.0,355.0,3.0,41.0,0.09994218357464049,0.1232915894813203,0.0073246916426616075,1119.389162547087,1.5740639480344782,0.0014061811572776107
2027-02-19,0.48186173853524983,SPX270219C08750000,2026-08-27T16:07:08+00:00,-232.86666666666667,call,reference-session last trade,8750.0,7872.540685916134,0.9667337519337799,37.8,38.6,36.6,22.0,5.0,36.6,0.1056728582836256,0.12402336270124775,0.007411898237502106,1045.162042612022,1.5740639480344782,0.0015060477551410575
2027-02-19,0.48186173853524983,SPX270219C08800000,2026-08-27T20:05:00+00:00,5.0,call,reference-session last trade,8800.0,7872.540685916134,0.9667337519337799,32.1,32.9,31.7,1968.0,8.0,31.7,0.11137087939826322,0.12376486468419813,0.007381033660595279,960.8835396175089,1.5740639480344782,0.0016381422754531243
2027-02-19,0.48186173853524983,SPX270219C08850000,2026-08-27T15:01:51+00:00,-298.15,call,reference-session last trade,8850.0,7872.540685916134,0.9667337519337799,27.4,28.2,27.2,104.0,28.0,27.2,0.11703661693394067,0.12332145201862098,0.007328240309170875,876.8574277325517,1.5740639480344782,0.0017951195921380504
2027-02-19,0.48186173853524983,SPX270219C09200000,2026-08-27T17:05:17+00:00,-174.71666666666667,call,reference-session last trade,9200.0,7872.540685916134,0.9667337519337799,9.0,9.5,9.6,652.0,78.0,9.6,0.15582264196909718,0.12344454125510089,0.007342876492156292,435.7024053429812,1.5740639480344782,0.003612704287908139
2027-02-19,0.48186173853524983,SPX270219C09300000,2026-08-27T16:44:21+00:00,-195.65,call,reference-session last trade,9300.0,7872.540685916134,0.9667337519337799,6.6,7.1,6.9,504.0,11.0,6.9,0.16663355807331276,0.12324764996110485,0.007319471723161027,343.41716505282125,1.5740639480344782,0.004583533114287896
2027-02-19,0.48186173853524983,SPX270219C10000000,2026-08-27T14:28:13+00:00,-331.78333333333336,call,reference-session last trade,10000.0,7872.540685916134,0.9667337519337799,1.3,1.7,1.45,2296.0,1.0,1.45,0.23920425090814823,0.13589992060726436,0.008899402497212027,95.30269166944744,1.5740639480344782,0.016516468952356974
2027-08-20,0.9801505817932923,SPX270820P05750000,2026-08-27T14:30:38+00:00,-329.3666666666667,put,reference-session last trade,5750.0,8011.143252787216,0.9485520038534404,88.0,89.2,91.0,32.0,15.0,2235.8119634309996,-0.33163362427447673,0.2723571163220294,0.07270600075134298,1182.7083835192882,3.1920442758809315,0.002698927580425724
2027-08-20,0.9801505817932923,SPX270820P05800000,2026-08-27T15:24:50+00:00,-275.1666666666667,put,reference-session last trade,5800.0,8011.143252787216,0.9485520038534404,91.5,92.6,93.23,23.0,2.0,2190.6143632383278,-0.3229755615313622,0.26874068821704333,0.0707880016049459,1211.5679764010522,3.1920442758809315,0.0026346390281483502
2027-08-20,0.9801505817932923,SPX270820P05900000,2026-08-27T20:09:15+00:00,9.25,put,reference-session last trade,5900.0,8011.143252787216,0.9485520038534404,98.4,99.5,100.4,1493.0,6.0,2102.9291628529836,-0.3058811281720621,0.2635210564617484,0.06806493715849507,1284.4032831804466,3.1920442758809315,0.002485235219873289
