date,gross_return,turnover,cost,net_return,weight_Mkt-RF,weight_SMB,weight_HML,weight_RMW,weight_CMA,weight_Mom
1984-01-31,0.010517458275112317,0.0019745096884360575,1.9745096884360575e-06,0.010515483765423881,0.05070988029754799,0.07092671050443333,0.09979564975654064,0.4,0.31698284023269696,0.06158491920878105
1984-02-29,0.008923819572151175,0.008107555837239065,8.107555837239065e-06,0.008915712016313936,0.04945791334188656,0.07638579044077494,0.09469988014172619,0.4,0.3196313161335944,0.05982509994201786
1984-03-31,0.0010896282514558462,0.0016530227170393867,1.6530227170393868e-06,0.001087975228738807,0.04955013843818527,0.07674073499400746,0.09330083995680209,0.4,0.3208371692011026,0.05957111740990262
1984-04-30,0.01705990731781145,0.0015073792869675674,1.5073792869675674e-06,0.017058399938524482,0.04909229330133742,0.07783434206383504,0.09270645017969165,0.4,0.3212509414182426,0.05911597303689336
1984-05-31,0.006344033180922868,0.002851601776020986,2.851601776020986e-06,0.006341181579146846,0.04820282826624596,0.07800912753222088,0.09115041724831105,0.4,0.3239277577258777,0.05870986922734434
1984-06-30,0.005392729814623834,0.001040083353703855,1.040083353703855e-06,0.00539168973127013,0.04789271118810583,0.07773762717648573,0.0906919513284825,0.4,0.32492670520999,0.05875100509693589
1984-07-31,0.005990070651118702,0.0029341627446278704,2.9341627446278705e-06,0.0059871364883740735,0.04729089991368782,0.07701465907784594,0.08910340956844494,0.4,0.3278608679546179,0.05873016348540339
1984-08-31,-0.006060646534648401,0.00280767850469308,2.8076785046930802e-06,-0.006063454213153094,0.047339184413990675,0.0758173825964348,0.08841530170404453,0.4,0.3306202619590081,0.05780786932652186
1984-09-30,0.019629188405187473,0.0038805214963184044,3.880521496318404e-06,0.019625307883691153,0.048609971124504534,0.07535880245308464,0.08733229892541275,0.4,0.3332299967448127,0.055468930752185425
1984-10-31,0.001772752392154124,0.010025558326070497,1.0025558326070498e-05,0.0017627268338280533,0.0496205102995607,0.07519295071343039,0.08044548601649684,0.4,0.342245015895827,0.05249603707468508
1984-11-30,0.012396960089776046,0.017104396053601742,1.7104396053601743e-05,0.012379855693722444,0.043388452936782396,0.0813130355543241,0.09142979722920491,0.4,0.3320478728083124,0.05182084147137631
1984-12-31,0.0015531062775076885,0.0034096704067015857,3.4096704067015857e-06,0.001549696607100987,0.04477441277629508,0.08333674612151293,0.0908147295665981,0.4,0.3300643970907509,0.05100971444484293
1985-01-31,-0.017098083829306422,0.0019378952619657636,1.937895261965764e-06,-0.017100021724568388,0.04461685480948384,0.08340072759563408,0.089402520603868,0.4,0.33193831087859554,0.05064158611241853
